client_numeric;vendor_numeric;year;month;day;sku_count_products;total_num_count_products;total_price_products
4728;8;2019;11;8;9;154;45342
27867;102;2019;11;12;11;20;48679
6380;57;2019;11;8;20;151;276315
19397;56;2019;11;11;11;158;143880
1801;298;2019;11;13;59;704;355938
10527;150;2019;11;12;26;776;415700
1940;31;2019;11;12;27;99;142809
1466;73;2019;11;12;16;179;168427
94;221;2019;11;13;14;70;107772
2014;198;2019;11;11;25;427;596794
2086;117;2019;11;12;17;110;112539
1206;43;2019;11;11;21;136;95558
6380;57;2019;11;12;13;53;70815
35691;304;2019;11;13;25;59;307825
17517;5;2019;11;13;24;1132;992246
4934;65;2019;11;12;18;73;62477
37747;69;2019;11;12;12;38;46001
8401;204;2019;11;13;15;144;105306
7571;38;2019;11;13;24;51;50671
4075;95;2019;11;12;15;124;177135
7954;84;2019;11;14;20;43;62546
14177;44;2019;11;13;10;42;74589
3307;41;2019;11;14;21;191;104588
3781;135;2019;11;13;40;224;256002
6317;33;2019;11;14;11;41;42029
4579;41;2019;11;18;16;166;48682
6436;21;2019;11;14;49;503;649552
15825;82;2019;11;14;42;175;231236
6692;110;2019;11;15;59;211;261767
3661;31;2019;11;14;54;140;217609
2499;128;2019;11;14;27;283;83448
13026;17;2019;11;16;11;90;77371
4978;252;2019;11;13;34;235;140182
34130;251;2019;11;14;31;326;161127
1416;78;2019;11;16;22;156;88295
3336;38;2019;11;15;29;111;129056
12904;1;2019;11;14;21;51;47850
3261;41;2019;11;14;12;117;177358
10702;53;2019;11;15;13;38;35863
2019;57;2019;11;15;1;12;2220
16203;217;2019;11;14;33;136;175931
7799;51;2019;11;16;21;96;76563
35565;31;2019;11;19;16;61;79142
28742;96;2019;11;14;15;67;73965
5844;197;2019;11;18;56;593;1039375
1497;22;2019;11;18;18;184;217931
1334;71;2019;11;18;32;90;130544
4335;296;2019;11;18;39;221;515298
25080;188;2019;11;19;11;101;30095
7490;86;2019;11;19;20;408;80985
10091;233;2019;11;19;27;76;71017
5148;93;2019;11;19;19;239;131080
30886;170;2019;11;19;27;811;382457
5414;134;2019;11;18;10;14;59790
30769;24;2019;11;18;34;90;151338
273;11;2019;11;19;31;225;84919
19752;247;2019;11;19;15;21;37292
18809;150;2019;11;18;37;6844;1662718
7490;86;2019;11;19;19;453;108029
16045;89;2019;11;18;27;65;152534
3511;78;2019;11;18;35;401;470341
15589;31;2019;11;19;12;24;29037
10710;31;2019;11;19;14;198;106593
32317;4;2019;11;19;10;204;335123
98;54;2019;11;20;11;81;24059
19806;157;2019;11;19;8;246;261576
34630;316;2019;11;19;18;172;100857
13810;92;2019;11;19;17;88;120504
7924;221;2019;11;20;41;325;297510
4712;120;2019;11;19;10;2650;844250
15236;111;2019;11;20;19;38;90069
589;98;2019;11;19;9;152;49255
1470;154;2019;11;19;26;66;68990
30977;1;2019;11;20;28;152;134443
7939;18;2019;11;20;19;122;109160
30905;56;2019;11;20;22;188;197300
17759;65;2019;11;20;32;129;272724
30623;44;2019;11;21;11;43;42596
4775;98;2019;11;20;19;58;60150
35838;90;2019;11;21;20;103;84034
13729;52;2019;11;20;22;241;604370
13195;164;2019;11;21;11;102;56096
29674;108;2019;11;21;10;43;23773
3561;63;2019;11;21;6;14;26662
347;64;2019;11;22;29;1671;252771
68;46;2019;11;22;10;109;69516
33491;1;2019;11;21;20;31;12850
12916;21;2019;11;22;46;300;306076
10082;131;2019;11;21;13;40;74180
8965;0;2019;11;22;2;6;2019
1313;44;2019;11;22;35;159;173320
6336;86;2019;11;22;13;76;74563
12524;265;2019;11;21;67;232;330969
4785;2;2019;11;21;19;211;158912
10634;218;2019;11;22;19;32;60719
39807;316;2019;11;22;125;278;231436
7999;265;2019;11;26;53;389;277744
106;48;2019;11;22;19;156;119977
34889;241;2019;11;22;28;213;204360
1183;51;2019;11;22;13;148;51003
11673;0;2019;11;26;3;19;14994
1778;0;2019;11;22;4;13;10406
21763;137;2019;11;25;4;38;15017
8408;111;2019;11;23;29;143;175342
183;82;2019;11;22;18;167;70624
1737;6;2019;11;25;21;98;139061
35076;222;2019;11;25;35;98;133743
3028;131;2019;11;25;13;30;201949
361;96;2019;11;25;45;952;815338
94;221;2019;11;26;11;71;103511
4621;189;2019;11;25;14;70;147149
6592;82;2019;11;26;17;110;164594
19374;142;2019;11;26;9;262;130540
2627;65;2019;11;25;33;115;224116
1945;296;2019;11;27;10;104;162504
16620;223;2019;11;26;9;309;137933
26561;15;2019;11;26;16;86;188156
32536;18;2019;11;27;38;313;129696
10583;53;2019;11;27;19;134;155935
3561;63;2019;11;27;2;40;6590
10646;1;2019;11;26;13;78;56321
32740;239;2019;11;27;17;58;89445
402;63;2019;11;26;20;166;183422
4306;57;2019;11;27;10;51;128234
14557;30;2019;11;28;28;151;86594
12333;54;2019;11;27;4;120;45160
5326;104;2019;11;28;19;375;90254
30739;164;2019;11;27;23;239;275318
10474;113;2019;11;27;38;1727;1185841
2200;189;2019;11;28;31;335;699594
7000;86;2019;11;28;14;21;22141
20202;160;2019;11;27;24;62;62122
3191;68;2019;11;28;37;148;182619
3011;119;2019;11;27;15;152;108758
4411;23;2019;11;28;17;78;80309
38575;263;2019;11;30;4;63;106960
4178;78;2019;11;28;59;339;413284
3347;89;2019;11;29;45;346;278741
16620;223;2019;11;29;9;309;137933
38041;37;2019;11;28;24;74;50296
4784;128;2019;11;29;22;161;89967
361;96;2019;11;29;24;327;645254
14196;120;2019;11;29;20;290;255508
2226;83;2019;11;28;27;83;129967
1036;100;2019;11;29;12;389;237006
2354;35;2019;11;28;15;114;81664
734;138;2019;11;29;25;295;378845
1568;91;2019;11;29;23;103;178820
8040;32;2019;11;29;33;550;227264
5479;192;2019;11;29;8;38;39472
5956;65;2019;11;30;42;196;114876
13891;260;2019;11;29;13;156;226001
1250;145;2019;11;29;19;111;69208
1092;64;2019;12;3;19;223;228718
400;20;2019;12;3;13;31;32308
400;20;2019;12;2;6;20;13974
3080;113;2019;12;3;4;46;30064
298;9;2019;12;4;14;63;129476
21158;51;2019;12;2;26;108;145814
30744;117;2019;12;2;34;275;384305
11673;0;2019;12;3;11;465;190807
7898;239;2019;12;3;33;319;154820
1656;219;2019;12;3;11;24;99510
2030;45;2019;12;4;10;28;58321
15289;192;2019;12;4;29;1418;658038
3046;93;2019;12;3;12;231;126428
35869;243;2019;12;3;17;72;74904
712;198;2019;12;4;32;116;249704
1219;154;2019;12;4;17;440;559002
30284;14;2019;12;3;21;520;617053
34491;1;2019;12;4;17;34;17592
17782;226;2019;12;3;24;1625;1676190
7358;148;2019;12;4;37;77;73701
730;219;2019;12;3;8;21;22644
4569;69;2019;12;4;49;94;112323
2817;59;2019;12;5;18;88;95485
677;112;2019;12;5;92;1646;1859138
748;84;2019;12;5;10;73;61634
5767;242;2019;12;5;16;229;110373
210;38;2019;12;5;36;89;135072
2992;120;2019;12;5;4;184;178494
7866;112;2019;12;4;22;341;463086
679;57;2019;12;5;32;80;84859
1278;251;2019;12;5;15;20;25472
689;5;2019;12;9;27;100;88303
30905;56;2019;12;5;20;221;446796
17892;8;2019;12;6;19;310;478445
2652;217;2019;12;5;21;63;302990
8341;160;2019;12;5;19;62;63603
2648;217;2019;12;5;25;64;205368
11182;22;2019;12;6;32;172;224144
3825;189;2019;12;6;15;225;67733
8704;82;2019;12;6;20;98;95475
5147;95;2019;12;6;7;66;45214
947;28;2019;12;5;25;164;127535
726;96;2019;12;9;22;111;202811
35175;16;2019;12;6;20;155;72350
124;59;2019;12;6;19;164;49403
35;29;2019;12;9;10;88;21472
427;64;2019;12;6;14;147;92388
1940;31;2019;12;6;23;67;68184
19868;246;2019;12;6;15;103;70687
2508;38;2019;12;6;36;266;128125
26229;160;2019;12;6;18;58;74420
9234;153;2019;12;6;12;107;111271
1567;90;2019;12;10;40;157;291993
2570;20;2019;12;10;14;94;97948
18164;259;2019;12;9;31;47;37000
10816;35;2019;12;10;17;1218;948839
1778;0;2019;12;10;4;13;10406
730;219;2019;12;10;22;115;181014
24905;150;2019;12;9;51;274;290323
453;74;2019;12;10;44;121;197507
1079;44;2019;12;9;39;184;195779
26367;111;2019;12;9;30;132;286805
8028;110;2019;12;10;19;97;144769
29;25;2019;12;16;14;334;41553
1079;44;2019;12;11;18;72;52407
27568;240;2019;12;11;4;38;59455
8011;218;2019;12;11;18;78;124424
248;243;2019;12;11;9;17;25568
4118;15;2019;12;11;37;161;209665
28644;4;2019;12;10;12;138;32493
347;64;2019;12;11;20;165;174426
1161;256;2019;12;11;68;734;722252
4974;189;2019;12;11;45;188;318142
734;138;2019;12;11;8;69;14665
1830;111;2019;12;12;31;111;145166
1673;243;2019;12;11;16;23;117285
9152;46;2019;12;12;3;10;4368
6279;44;2019;12;11;15;69;85997
40058;135;2019;12;12;14;232;71578
2633;96;2019;12;12;18;319;243922
4335;58;2019;12;12;42;164;255499
20224;4;2019;12;12;28;287;128292
7530;160;2019;12;13;23;4520;5964415
8688;48;2019;12;12;26;132;170533
1864;11;2019;12;13;9;27;16692
361;96;2019;12;12;15;214;61408
2877;239;2019;12;13;12;46;29943
11960;244;2019;12;13;12;189;78821
36151;108;2019;12;13;10;95;139099
758;115;2019;12;16;15;110;37312
16154;195;2019;12;14;41;2898;1874582
15273;113;2019;12;20;31;3810;5302770
32631;200;2019;12;14;12;40;137291
22196;197;2019;12;16;39;335;347059
15597;150;2019;12;14;18;184;45723
28851;15;2019;12;13;45;239;99301
6436;21;2019;12;16;57;520;631972
7766;100;2019;12;16;10;31;74246
1295;59;2019;12;16;19;510;494553
10307;103;2019;12;16;15;86;200842
4746;189;2019;12;23;23;88;72840
3649;171;2019;12;16;13;261;136296
20000;120;2019;12;16;8;154;39414
38686;102;2019;12;16;15;167;102279
32652;148;2019;12;16;4;45;21760
10710;31;2019;12;16;18;80;160438
16101;182;2019;12;17;16;64;106141
19103;43;2019;12;16;12;33;75869
344;5;2019;12;17;12;46;45725
40058;135;2019;12;17;13;226;59638
11673;0;2019;12;17;13;38;34132
28859;135;2019;12;17;4;240;56640
344;5;2019;12;17;10;28;14139
3028;131;2019;12;17;24;96;108087
5218;219;2019;12;18;14;164;146937
36503;221;2019;12;17;13;40;50982
2198;26;2019;12;17;29;150;285861
22964;150;2019;12;18;37;967;683342
6577;37;2019;12;18;20;51;43571
27252;68;2019;12;19;16;141;227472
3336;38;2019;12;19;28;82;143655
1725;51;2019;12;20;6;110;15550
6516;1;2019;12;19;11;14;33574
17157;102;2019;12;19;4;342;180594
37066;35;2019;12;18;2;100;27500
10841;233;2019;12;19;17;121;92913
2124;239;2019;12;19;18;104;136650
98;54;2019;12;19;23;275;276893
30703;84;2019;12;20;25;87;145646
1153;30;2019;12;20;10;54;45309
10134;247;2019;12;19;15;59;70505
3322;239;2019;12;20;13;110;164480
1033;134;2019;12;19;36;136;147043
402;63;2019;12;23;22;438;252240
337;37;2019;12;23;41;136;154934
1025;57;2019;12;20;9;17;26593
2211;1;2019;12;23;40;337;128082
1622;38;2019;12;20;39;353;264573
296;73;2019;12;21;12;111;49798
107;164;2019;12;23;10;47;81482
7530;160;2019;12;26;62;3676;2616897
12927;150;2019;12;24;23;752;133336
13195;164;2019;12;24;11;71;59078
34544;101;2019;12;26;8;117;35928
5797;29;2019;12;24;12;103;148288
5085;21;2019;12;24;12;69;120376
618;46;2019;12;26;14;101;100758
979;53;2019;12;24;51;218;279173
22491;263;2019;12;26;30;3160;4191865
7898;239;2019;12;23;38;603;137445
9234;153;2019;12;26;21;369;278593
4552;31;2019;12;26;16;42;64555
4533;26;2019;12;27;44;192;202863
22316;113;2019;12;26;14;145;89978
2261;126;2019;12;26;45;224;307368
13869;145;2019;12;27;26;179;141543
5958;134;2019;12;27;30;166;102009
11317;134;2019;12;27;56;682;283328
6008;5;2019;12;27;31;512;626376
3674;189;2019;12;27;8;110;109630
5720;21;2019;12;27;26;87;63678
14841;159;2019;12;26;26;138;69863
9104;37;2019;12;30;15;50;119860
30623;44;2019;12;30;34;653;443286
8633;45;2019;12;28;59;381;476245
5985;72;2019;12;30;54;325;152387
10479;137;2019;12;27;3;55;50200
40161;91;2019;12;30;23;235;97697
38067;69;2019;12;27;26;96;101771
430;181;2019;12;30;20;123;183301
4523;189;2019;12;28;27;348;164375
26426;7;2019;12;30;23;375;179820
809;102;2019;12;30;47;836;661092
809;102;2019;12;30;39;1075;280366
98;54;2019;12;31;32;194;342867
13891;260;2019;12;30;15;158;173889
1808;130;2019;1;5;16;181;184108
4824;109;2019;1;4;31;139;77918
1091;221;2019;1;2;6;28;7949
36826;38;2019;1;2;25;114;80187
2633;96;2019;1;3;17;356;251551
1471;240;2019;1;3;51;277;263543
7647;103;2019;1;3;14;49;65641
7025;101;2019;1;3;28;143;193787
40222;368;2019;1;4;8;17;48482
1766;57;2019;1;2;4;15;11571
5820;122;2019;1;4;30;62;67939
437;43;2019;1;4;55;292;268172
4188;46;2019;1;4;26;37;35851
11744;95;2019;1;4;30;167;102582
40198;318;2019;1;4;19;74;78538
5129;221;2019;1;3;35;118;144413
15175;95;2019;1;3;35;121;49216
5587;125;2019;1;4;31;278;310102
36008;37;2019;1;4;35;93;164383
40198;318;2019;1;4;6;23;127789
32439;197;2019;1;4;34;209;399599
20159;108;2019;1;4;29;61;103842
398;12;2019;1;4;9;30;86931
10868;12;2019;1;4;22;69;111516
1066;64;2019;1;4;32;107;391726
1808;130;2019;1;4;15;176;179683
198;239;2019;1;4;24;266;183996
5472;96;2019;1;4;21;129;164753
7486;117;2019;1;4;16;317;85644
1110;82;2019;1;5;28;135;85887
1110;82;2019;1;5;25;113;64559
1110;82;2019;1;5;17;30;20339
1110;82;2019;1;5;18;117;101025
34043;171;2019;1;4;5;344;171848
25286;9;2019;1;7;11;143;68373
11529;181;2019;1;4;34;271;268580
17858;18;2019;1;5;17;84;97363
69;47;2019;1;4;8;40;14506
25625;52;2019;1;5;12;21;28158
12175;59;2019;1;7;15;104;167408
10444;56;2019;1;4;24;109;48655
1687;88;2019;1;7;32;157;203117
25955;134;2019;1;11;44;240;136476
13455;49;2019;1;8;24;65;76157
4268;46;2019;1;8;14;36;65263
19808;240;2019;1;8;35;241;500039
1250;139;2019;1;8;29;148;220947
8074;59;2019;1;7;42;553;579854
16034;56;2019;1;8;43;111;154106
10841;221;2019;1;8;21;243;71834
17892;8;2019;1;7;61;418;510749
23669;8;2019;1;8;33;281;467459
427;64;2019;1;8;23;187;296779
1845;188;2019;1;7;29;211;198512
1471;240;2019;1;8;50;276;259187
24826;249;2019;1;8;21;235;190756
427;64;2019;1;8;17;253;93417
13276;39;2019;1;8;11;50;40290
6185;117;2019;1;8;14;60;51445
1623;37;2019;1;8;59;486;341080
1416;101;2019;1;9;40;200;147489
28464;39;2019;1;9;32;186;243703
10230;61;2019;1;8;30;246;179933
1219;90;2019;1;9;23;361;227110
35985;139;2019;1;9;2;8;4174
1991;219;2019;1;8;24;69;145387
1092;64;2019;1;8;54;295;369682
7142;227;2019;1;8;29;102;142543
40386;286;2019;1;9;27;260;183320
2298;270;2019;1;9;12;110;110754
6592;82;2019;1;9;34;183;373161
30905;56;2019;1;9;63;584;1045177
280;95;2019;1;9;24;119;275415
855;117;2019;1;8;9;14;17588
564;36;2019;1;8;13;41;86727
9560;256;2019;1;9;31;246;302512
17827;46;2019;1;8;19;42;54796
12814;44;2019;1;9;35;218;388253
28959;241;2019;1;8;24;185;127267
3336;38;2019;1;9;31;90;156287
18178;226;2019;1;9;13;197;95905
29238;95;2019;1;9;58;147;116745
29481;244;2019;1;11;10;104;64983
6821;183;2019;1;10;27;280;136372
10444;56;2019;1;9;25;111;49205
4318;39;2019;1;10;8;32;40345
998;44;2019;1;9;31;117;45256
8664;15;2019;1;9;12;99;103140
25625;52;2019;1;10;12;16;11401
647;54;2019;1;10;5;107;8699
10209;290;2019;1;10;17;61;56230
30905;56;2019;1;10;63;584;1045177
15236;111;2019;1;9;22;44;96630
1158;221;2019;1;10;3;8;19740
10444;56;2019;1;9;25;111;49389
4284;15;2019;1;14;37;143;263172
40379;363;2019;1;9;24;114;126680
11746;59;2019;1;9;11;248;263354
1871;56;2019;1;11;13;56;67830
32337;311;2019;1;11;9;20;20579
4645;122;2019;1;11;27;86;70375
26898;56;2019;1;11;9;45;36080
4645;122;2019;1;11;19;85;139617
3911;110;2019;1;11;49;247;242323
1290;252;2019;1;11;31;102;155729
1928;44;2019;1;11;16;134;95605
36411;217;2019;1;10;21;135;77431
632;64;2019;1;11;29;167;337469
6180;105;2019;1;11;27;337;90295
3088;134;2019;1;11;13;94;56108
6245;59;2019;1;11;17;126;66077
272;198;2019;1;11;18;42;126955
21660;93;2019;1;11;27;81;67749
2633;96;2019;1;11;8;168;29940
264;15;2019;1;10;12;77;37465
6541;46;2019;1;11;44;115;257053
3772;97;2019;1;10;8;14;18071
21485;286;2019;1;10;41;242;149708
9772;88;2019;1;11;16;133;109527
17864;311;2019;1;11;18;112;89930
37754;57;2019;1;14;29;65;142397
4159;239;2019;1;14;44;443;318335
18302;42;2019;1;12;26;116;193351
11040;4;2019;1;14;17;1525;556405
11223;219;2019;1;12;33;88;137389
6859;115;2019;1;14;18;102;150727
16319;201;2019;1;14;4;180;57360
632;64;2019;1;14;29;167;337469
3846;37;2019;1;14;34;103;97356
11488;39;2019;1;14;26;50;102032
6876;82;2019;1;14;14;91;81244
4500;101;2019;1;14;30;579;239096
51;39;2019;1;15;13;212;358953
4500;101;2019;1;14;24;133;67032
3947;37;2019;1;14;20;36;27983
4947;18;2019;1;16;34;93;184906
69;47;2019;1;14;13;350;177048
7744;115;2019;1;15;14;368;86975
2308;316;2019;1;22;22;36;36545
2308;316;2019;1;22;22;36;36545
15302;182;2019;1;15;33;99;137646
5528;100;2019;1;15;41;216;588493
39251;29;2019;1;15;14;222;175305
30832;122;2019;1;15;27;219;177991
3336;38;2019;1;15;30;85;139214
8026;47;2019;1;15;19;132;159419
2318;57;2019;1;15;9;202;62356
3399;60;2019;1;16;25;1187;487155
9359;95;2019;1;15;35;188;219565
1146;59;2019;1;15;107;413;648283
22357;64;2019;1;15;19;203;147753
35985;139;2019;1;16;1;4;1040
35985;139;2019;1;16;1;3;780
94;221;2019;1;16;18;100;152143
15662;15;2019;1;15;3;12;6972
3367;270;2019;1;15;22;104;70024
2308;316;2019;1;15;22;36;36545
124;59;2019;1;16;20;94;35977
37754;57;2019;1;15;30;66;143234
25664;23;2019;1;16;28;157;147686
2316;363;2019;1;16;27;200;163324
5479;192;2019;2;21;13;206;31142
18747;78;2019;1;16;13;65;24479
1290;252;2019;1;16;40;162;223001
617;241;2019;1;16;20;141;82537
5799;367;2019;1;16;11;93;62389
3336;38;2019;1;16;39;137;177036
17207;9;2019;1;16;17;489;429827
2200;15;2019;1;16;30;403;316376
10277;44;2019;1;16;29;411;190844
3467;101;2019;1;18;15;30;47450
3467;101;2019;1;18;28;69;97067
5479;192;2019;1;16;17;93;109397
1928;44;2019;1;17;19;49;36723
4500;101;2019;1;16;20;230;113690
84;290;2019;1;16;14;25;49618
40188;198;2019;1;16;17;132;139656
98;54;2019;1;17;29;546;173404
2452;290;2019;1;16;8;90;63484
1537;9;2019;1;16;35;185;247605
195;82;2019;1;16;6;152;99696
7744;115;2019;1;17;9;36;16259
9948;9;2019;1;17;26;140;87463
29972;243;2019;1;17;25;915;217435
1471;240;2019;1;17;25;125;139416
40683;123;2019;1;18;30;413;392939
2464;134;2019;1;21;23;163;193208
1928;44;2019;1;17;18;59;42941
8197;26;2019;1;17;23;123;102826
7571;38;2019;1;17;40;166;99194
799;54;2019;1;17;37;95;114592
3265;93;2019;1;17;16;881;464941
33954;264;2019;1;17;18;264;200370
5910;227;2019;1;17;10;36;46911
2982;130;2019;1;18;10;83;121077
1873;29;2019;1;18;12;620;220347
34181;104;2019;1;18;35;156;395292
534;56;2019;1;18;25;65;128751
33086;245;2019;1;17;14;89;41126
7421;379;2019;1;18;33;301;163124
14428;37;2019;1;21;19;317;106025
14763;56;2019;1;21;13;736;566320
12761;49;2019;1;19;15;56;70975
32270;193;2019;1;19;12;18;34244
10741;47;2019;1;19;41;507;193709
10498;60;2019;1;18;29;373;328868
19240;370;2019;1;18;26;39;87600
8408;111;2019;1;19;18;99;145228
4434;7;2019;1;19;20;38;52141
4025;78;2019;1;18;33;85;68509
683;84;2019;1;22;7;88;133038
10645;8;2019;1;18;28;468;603466
629;97;2019;1;21;6;114;67039
400;22;2019;1;21;7;29;15216
2633;96;2019;1;21;27;866;280298
12878;117;2019;1;21;12;56;84967
9881;197;2019;1;21;49;327;615828
3913;39;2019;1;21;30;149;308278
17526;134;2019;1;21;15;27;42606
27293;318;2019;1;21;8;39;22189
2730;110;2019;1;21;11;352;53068
12372;52;2019;1;22;26;80;246985
38287;266;2019;1;21;29;79;99761
5542;188;2019;1;22;15;85;171951
11236;370;2019;1;21;17;170;140673
28239;9;2019;1;21;22;64;78637
1313;44;2019;1;22;21;89;95397
1313;44;2019;1;22;18;153;56718
6872;192;2019;1;22;13;101;109369
38097;249;2019;1;22;19;54;51149
3974;183;2019;1;23;27;83;118301
1656;266;2019;1;23;9;64;35857
400;22;2019;1;29;8;46;64509
41016;316;2019;2;1;16;74;31036
2625;243;2019;2;2;7;23;55531
6343;219;2019;2;4;23;195;83912
1091;233;2019;2;1;5;10;9481
10527;150;2019;2;5;18;562;440783
39613;37;2019;2;1;21;25;35238
620;110;2019;2;4;8;35;59332
198;239;2019;2;4;33;342;212690
10277;44;2019;2;4;27;553;184150
1158;233;2019;2;4;6;12;19094
586;98;2019;2;4;23;167;84788
19553;120;2019;2;4;18;531;145707
33550;193;2019;2;6;30;73;123817
5494;113;2019;2;5;3;75;110925
5479;192;2019;2;4;11;110;50748
12949;103;2019;2;5;30;159;150213
6185;86;2019;2;4;12;51;44097
15191;267;2019;2;5;8;420;142440
9817;219;2019;2;5;23;108;211626
1656;219;2019;2;5;14;36;26072
20980;2;2019;2;5;44;102;98634
1656;219;2019;2;5;14;73;68777
5129;233;2019;2;5;24;95;110890
3467;51;2019;2;5;16;79;117186
24968;112;2019;2;5;16;53;27218
221;227;2019;2;22;15;48;50032
17526;138;2019;2;5;8;14;53886
327;112;2019;2;6;13;24;35518
9017;222;2019;2;6;8;108;145893
1542;53;2019;2;5;30;250;174148
17423;110;2019;2;6;23;297;234985
33312;198;2019;2;6;21;937;442632
934;17;2019;2;6;22;168;41074
3128;189;2019;2;11;18;201;96550
1090;256;2019;2;8;27;154;176552
254;38;2019;2;6;16;119;55733
1146;26;2019;2;7;119;475;839668
36016;198;2019;2;6;26;190;210058
11744;235;2019;2;6;30;261;323757
17526;138;2019;2;7;17;40;53405
6268;183;2019;2;7;66;805;607876
17963;113;2019;2;7;6;48;65110
25266;135;2019;2;6;22;58;70520
671;92;2019;2;6;24;200;201014
7934;142;2019;2;8;14;915;471238
1017;235;2019;2;7;27;98;75305
38108;370;2019;2;7;29;170;92651
24968;112;2019;2;7;18;51;192667
3322;239;2019;2;7;15;66;69800
24968;112;2019;2;7;16;36;38226
1313;44;2019;2;7;33;360;180765
6032;68;2019;2;7;21;41;83799
17207;160;2019;2;8;15;487;425492
33954;77;2019;2;8;17;263;197412
347;64;2019;2;8;12;199;731547
14530;170;2019;2;7;29;372;310495
14530;170;2019;2;7;39;559;271730
25664;17;2019;2;7;20;102;47930
11325;77;2019;2;7;6;58;67366
7613;44;2019;2;7;11;17;22180
7738;2;2019;2;7;12;13;4250
3846;315;2019;2;7;24;65;71716
604;63;2019;2;7;23;152;182485
10601;64;2019;2;8;13;75;48740
2844;53;2019;2;7;24;84;195380
31894;138;2019;2;8;23;135;154143
35725;53;2019;2;7;35;157;190650
25038;198;2019;2;8;21;65;304190
3988;45;2019;2;11;13;224;20456
2633;96;2019;2;8;1;12;1932
2633;96;2019;2;8;4;90;27624
1083;62;2019;2;8;60;817;948474
35875;198;2019;2;11;30;150;261493
17526;138;2019;2;8;9;23;47966
6732;164;2019;2;8;23;228;85420
10305;92;2019;2;8;11;137;111464
1416;51;2019;2;11;23;82;59037
1060;228;2019;2;11;17;221;96292
6942;3;2019;2;11;17;122;120112
10753;44;2019;2;12;14;171;134580
41138;89;2019;2;12;24;98;171203
677;112;2019;2;12;29;57;197608
3336;38;2019;2;12;34;108;164725
94;221;2019;2;12;20;101;166695
94;221;2019;2;12;11;76;140505
36230;241;2019;2;11;17;67;65963
2197;334;2019;2;12;25;244;71683
2629;219;2019;2;12;12;45;119540
6032;68;2019;2;15;30;106;99619
40360;68;2019;2;12;22;53;55922
4159;239;2019;2;18;47;415;376190
37608;2;2019;2;13;12;30;16272
16397;137;2019;2;12;2;55;10395
14958;83;2019;2;12;40;114;167407
6032;68;2019;2;13;29;50;79184
8203;233;2019;2;13;37;162;90631
34607;316;2019;2;13;36;306;155751
4283;72;2019;2;12;15;44;45272
1808;23;2019;2;12;13;60;166687
21633;53;2019;2;12;36;113;117663
41175;370;2019;2;12;30;144;82477
3205;26;2019;2;12;18;299;1160989
40815;164;2019;2;20;47;109;111679
31866;42;2019;2;14;29;112;179752
35530;198;2019;2;14;45;112;125904
8097;51;2019;2;14;8;20;49199
758;89;2019;2;13;15;30;33873
9785;100;2019;2;13;31;559;219462
534;86;2019;2;14;13;32;88439
5494;113;2019;2;14;4;160;40400
5501;119;2019;2;14;31;129;263754
10230;61;2019;2;14;38;248;251915
28239;160;2019;2;13;16;23;26420
12843;98;2019;2;14;8;30;39396
25223;42;2019;2;14;16;82;54194
1390;256;2019;2;14;12;68;79679
4818;51;2019;2;15;45;474;215497
7881;44;2019;2;15;8;176;55150
26634;219;2019;2;15;14;65;37726
40398;44;2019;2;15;11;47;205023
14760;113;2019;2;15;19;1914;1210046
10813;142;2019;2;20;16;172;167552
10346;246;2019;2;15;27;436;407007
13177;119;2019;2;15;12;51;324924
38144;360;2019;2;15;18;134;142541
6374;83;2019;2;15;12;29;42293
2749;138;2019;2;15;21;162;350163
9152;228;2019;2;15;7;12;14931
36058;374;2019;2;15;23;62;57440
1656;219;2019;2;16;14;280;85105
1656;219;2019;2;16;9;73;59402
1656;219;2019;2;16;6;25;9021
25146;160;2019;2;15;21;85;188197
13737;23;2019;2;20;18;30;58849
5420;233;2019;2;19;31;264;387846
34292;327;2019;2;18;9;269;66334
19264;183;2019;2;19;21;371;105522
3897;2;2019;2;19;12;72;271705
17446;44;2019;2;26;64;918;294390
24883;205;2019;2;19;85;211;212045
1623;374;2019;2;21;87;299;291752
1623;374;2019;2;20;87;299;291752
400;20;2019;2;20;17;39;50384
2671;137;2019;2;20;5;79;78316
28846;370;2019;2;19;37;258;91026
33838;231;2019;2;19;16;60;62340
11309;374;2019;2;20;48;101;152997
23683;370;2019;2;21;27;69;235352
35800;112;2019;2;20;14;82;46324
32689;103;2019;2;20;30;213;108434
4628;296;2019;2;20;7;159;212625
34760;291;2019;2;21;49;242;173440
7897;33;2019;2;21;31;111;238234
30922;20;2019;2;21;13;332;127530
3263;11;2019;2;21;25;82;82312
966;43;2019;2;20;14;104;80699
3897;2;2019;2;21;6;33;42268
4774;56;2019;2;21;16;92;114320
421;131;2019;2;22;6;132;72220
1254;119;2019;2;20;29;1283;417648
1313;44;2019;2;20;18;66;67172
9668;86;2019;2;21;34;157;76679
5003;189;2019;2;26;15;338;499188
436;164;2019;2;21;22;385;190594
25271;65;2019;2;22;21;485;101158
7465;2;2019;2;21;25;175;113115
3384;20;2019;2;22;18;181;179446
1449;56;2019;2;21;27;150;202701
778;75;2019;3;2;6;147;131352
7671;137;2019;2;21;24;393;335723
15829;92;2019;2;22;17;97;141659
643;228;2019;2;21;5;34;37156
24903;160;2019;2;22;27;125;248702
41274;19;2019;2;22;15;745;352960
12495;83;2019;2;22;28;185;146309
3960;56;2019;2;21;24;419;254258
